Genre,Lyrics,SongInfo
Rock," I wanna be somebody  You say you dont wanna run an hide A face that no one knows An everyone you meet, youre gonna show  Youre nobodys slave Nobodys chains are holdin you You hold your fist up high an rule the zoo  Oh, youve just go to be Up high where the whole worlds watchin me Cause I, Ive got the guts to be somebody You cry out  I wanna be somebody, be somebody soon I wanna be somebody, be somebody too I wanna be somebody, be somebody soon I wanna be somebody, be somebody too [Incomprehensible]  You dont wanna starve Well, take the table crumbs that fall You dont wanna beg or plead at all  You dont want no 9 to 5 job Fingers to the bone You dont want the rock piles bloody stones  Oh, youve just got to be Up high where the whole worlds watchin me Oh, cause I, Ive got the guts to be somebody You cry out  I wanna be somebody, be somebody soon I wanna be somebody, be somebody too I wanna be somebody, be somebody soon I wanna be somebody, be somebody too  You wanna be like me  I want shiny cars an dirty money Lotsa rock n roll I will live in fame an die in flames Im never gettin old  I wanna be somebody, be somebody too Look out, look out  Im gonna be somebody Im gonna be somebody Im gonna be somebody Im gonna be somebody ",W.A.S.P. - I WANNA BE SOMEBODY LYRICS
Rock," When its time to party we will party hard  You, you work all night (All night) And when you work you dont feel all right And we, we cant stop feeling all right (All right) And everything is all right  Cos we will never listen to your rules (No) We will never do what others do (No) Do what we want and we get it from you Do what we like and we like what we do  So lets get a party going (Lets get a party going) Now its time to party and well party hard (Party hard) Lets get a party going (Lets get a party going)  When its time to party we will always party hard Party hard (Party hard, party hard, party hard Party hard, party hard, party hard Party hard, party hard, party hard)  All right, you, you break the thing And when you play you feel all right But we, we cant stop feeling all right (All right) And everything is all right  Cos we will never listen to your rules (No) We will never do what others do (No) Know what we want and we get it from you We do what we like and we like what we do  So lets get a party going (Lets get a party going) Now its time to party and well party hard (Party hard) Lets get a party going (Lets get a party going)  When its time to party we will always party hard Party hard (Party hard, party hard, party hard Party hard, party hard, party hard Party hard) ",ANDREW W. K. - PARTY HARD LYRICS
Rock," I saw sparks fly from the corner of my eye And when I turned it was love at first sight I said,""Please excuse me, I didnt catch you name Itd be a shame not to see you again""  And just when I thought She was comin to my door She whispered sweet And brought me to the floor  She said, ""Im only seventeen Ill show you love like youve never seen"" Shes only seventeen Daddy says shes too young But shes old enough for me  Come to my place, we can talk it over Everythin goin down in your head She said take it easy, I need some time Time to work it out, to make you mine  And just when I thought She was coming to my door She whispered sweet And brought me to the floor  She said,""Im only seventeen You aint seen love Aint seen nothin like me"" Shes only seventeen, seventeen  Such a bad girl, loves to work me over time Feels good dancin close to the borderline Shes a magic mountain, shes a leather glove Shes my soul, it must be love  Shes only seventeen The girl she gives me love Like Ive never seen Shes only seventeen Daddy says shes too young But shes old enough for me  Shes everythin I need Daddy says, shes too young But shes old enough Old enough for me, yeah yeah ",WINGER - SEVENTEEN LYRICS
Rock," It aint the way you move It aint the way that you move me, oh no It aint the way you shake It aint the way that you shake me, oh no Ive been 25 years, Im a kid on the run Ive got a pistol for action  Dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know Dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know  I love the way you use I love the way that you use me, oh yeah I love the way you shoot I love the way that you shoot to kill me, oh yeah  Its taken miles and lines To learn the right from the wrong Ill keep you hangin on  So dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know Dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know  Dont tell me you love me Dont tell me you love me Dont tell me you love me Dont tell me you love me Dont tell me you love me Love me, love me, love  Dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know Dont tell me you love me Dont tell me you love me Dont tell me, I dont wanna know ",NIGHT RANGER - DON'T TELL ME YOU LOVE ME LYRICS
Rock," When dreaming Im guided to another world Time and time again At sunrise I fight to stay asleep Cause I dont want to leave the comfort of this place Cause theres a hunger, a longing to escape From the life I live when Im awake  So lets go there, lets make our escape Come on lets go there, lets ask, â€½Can we stay?â€  Can you take me higher? To the place where blind men see Can you take me higher? To the place with golden streets  Although I would like our world to change It helps me to appreciate those nights and those dreams But my friend, Id sacrifice all those nights If I could make the Earth and my dreams the same The only difference is To let love replace all our hate  So lets go there, lets make our escape Come on lets go there, lets ask, â€½Can we stay?â€  Can you take me higher? To the place where blind men see Can you take me higher? To the place with golden streets  So lets go there, lets go there Come on lets go there, lets ask, â€½Can we stay?â€  Up high I feel like Im Alive for the very first time Set up high Im strong enough To take these dreams and make them mine  Set up high Im strong enough To take these dreams and make them mine  Can you take me higher? To the place where blind men see Can you take me higher? To the place with golden streets  Can you take me higher? To a place where blind men see Can you take me higher? To the place with golden streets ",CREED - HIGHER LYRICS
Rock," Oh, yeah You wanna find it Cmon, yeah  Im on a plane With cocaine And yes, Im all lit up again Cough up love And touch up Your Mama said, ""Packing lines is sin""  And yes, Im all lit up again On the couch, in my bed And yes, Im all lit up again Flyin  I love the cocaine I love the cocaine Mama, cant you wait? Mama, cant you wait? Yeah  Im on a train And right on You know the train is staying off the tracks Im in touch love From this crutch Well, you at ten but money Im on eleven  And yes, Im all lit up again On the couch, in my bed And yes, Im all lit up again Flyin  I love the cocaine I love the cocaine Mama, cant you wait? Mama, cant you wait?  I love the cocaine I love the cocaine Mama, cant you wait? Oh, cant you wait long?  Crack the door for the curious girl Cause shes waiting, shes been waiting Chop a line for the fiending man Cause he wants one  You know, you know you got to Can you feel it, can you feel it tonight Are you high love? Tell me, are you fucking high? In the moment you are just so right Youre right love Are you right love?  And yes, Im all lit up again On the couch, in my bed And yes, Im all lit up again Flyin  I love the cocaine I love the cocaine Mama, cant you wait? Mama, cant you wait?  I love the cocaine I love the cocaine Mama, cant you wait? Oh, cant you wait?  Oh, yeah You wanna find it Alright, yeah Yeah ",BUCKCHERRY - LIT UP LYRICS
Rock," AC/DC  Back in Black  Back In Black  Back in black  I hit the sack  Ive been too long Im glad to be back  Yes, Im let loose  From the noose  Thats kept me hanging about  Ive been looking at the sky  Cause its gettin me high  Forget the hearse cause I never die  I got nine lives  Cats eyes  Abusin every one of them and running wild   CHORUS:  Cause Im back  Yes, Im back  Well, Im back  Yes, Im back  Well, Im back, back  Im back in black  Yes, Im back in black   Back in the back  Of a Cadillac  Number one with a bullet, Im a power pack  Im in a bang  With a gang  Theyve got to catch me if they want me to hang  Cause Im back on the track  And Im beatin the flack  Nobodys gonna get me on another rap  So look at me now  Im just makin my play  Dont try to push your luck, just get out of my way   CHORUS   (Out of the sight) ",AC/DC - BACK IN BLACK LYRICS
Rock," Cant explain all the feelings that youre making me feel. My hearts in overdrive, and youre behind the steering wheel.  Touching you, touching me. Touching you, God, youre touching me.  I believe in a thing called love. Just listen to the rhythm of my heart. Theres a chance we could make it now. Well be rocking till the Sun goes down. I believe in a thing called love.  I wanna kiss you every minute, every hour, every day. You got me in a spin, but everything is a, okay!  Touching you, touching me. Touching you cause youre touching me.  I believe in a thing called love. Just listen to the rhythm of my heart. Theres a chance we could make it now. Well be rocking till the Sun goes down. I believe in a thing called love.  Touching you, touching me. Touching you, God, youre touching me.  I believe in a thing called love. Just listen to the rhythm of my heart. Theres a chance we could make it now. Well be rocking till the Sun goes down. I believe in a thing called love. ",THE DARKNESS - I BELIEVE IN A THING CALLED LOVE LYRICS
Rock," One foot on the brake and one on the gas, hey Well, theres too much traffic, I cant pass, no So I tried my best illegal move Well, baby, black and white come and touched my groove again  Gonna write me up a 125 Post my face wanted dead or alive Take my license, all that jive I cant drive 55, oh no  So I signed my name on number 24, hey Yeah, the judge said, ""Boy, just one more Were gonna throw your ass in the city joint"" Looked me in the eye, said, ""You get my point?"" I said, ""Yeah, oh yeah""  Write me up a 125 Post my face wanted dead or alive Take my license, all that jive I cant drive 55, oh, yeah  I cant drive 55 I cant drive 55 I cant drive 55 I cant drive 55  When I drive that slow, you know its hard to steer And I cant get get my care out of second gear What used to take two hours now takes all day It took me 16 hours to get to L.A.  Gonna write me up a 125 Post my face wanted dead or alive Take my license, all that jive I cant drive 55, no, no, no  I cant drive (I cant drive 55) I cant drive (I cant drive 55) I cant drive 55 ",SAMMY HAGAR - I CAN'T DRIVE 55 LYRICS
Rock," Carry on my wayward son Therell be peace when you are done Lay your weary head to rest Dont you cry no more  Once I rose above the noise and confusion Just to get a glimpse beyond this illusion I was soaring ever higher, but I flew too high  Though my eyes could see I still was a blind man Though my mind could think I still was a madman I hear the voices when Im dreaming, I could hear them say  Carry on my wayward son Therell be peace when you are done Lay your weary head to rest Dont you cry no more  Masquerading as a man with a reason My charade is the event of the season And if I claim to be a wise man It surely means that I dont know  On the stormy sea of moving emotion Tossed about Im like a ship on the ocean I set a course for winds of fortune But I hear the voices say  Carry on my wayward son Therell be peace when you are done Lay your weary head to rest Dont you cry no more  Carry on, you will always remember Carry on, nothing equals the splendor Now your lifes no longer empty Surely heaven waits for you  Carry on my wayward son Therell be peace when you are done Lay your weary head to rest Dont you cry, dont you cry no more No more ",KANSAS - CARRY ON WAYWARD SON LYRICS
Rock," Ooh yeah Turn it up Come on  Im working hard, youre working too We do it every day For every minute I have to work I need a minute of play  Day in, day out, all week long Things go better with rock The only time I turn it down Is when Im sleepin it off  Turn up the radio I need the music, gimme some more Turn up the tape machine I wanna feel it and you know what I mean  Now listen I wanna shake, I wanna dance So count it of one, two, three I hear the beat, Im in a trance No better place to be  Daytime, nighttime, anytime Things go better with rock Im goin twenty four hours a day I cant seem to stop  Turn up the radio I need the music, gimme some more Turn up the tape machine I wanna feel it and you know what I mean  Turn up the radio I need the music, gimme some more Turn up the tape machine I wanna feel it and you know what I mean, yeah  Turn up the radio I need the music, gimme some more Turn up the tape machine I wanna feel it and you know what I mean  Turn up the radio I need the music, gimme some more Turn up the tape machine I wanna feel it and you know what I mean  Turn up the radio Turn up the radio  Turn that thing on ",AUTOGRAPH - TURN UP THE RADIO LYRICS
Rock," Out on the road for forty days Last night in Little Rock put me in a haze Sweet, doin her act She had the whole show and thats a natural fact  Up all night with I got to tell you, pokers his thing Booze and ladies keep me right As long as we can make it to the show tonight  Were an American band Were an American band Were comin to your town Well help you party it down Were an American band  Four young chiquitas in Omaha Waitin for the band to return from the show Feelin good, feelin right, its Saturday night The hotel detective, he was outta sight  Now these fine ladies, they had a plan They was out to meet the boys in the band They said, [""Come on, dudes. Lets get it on""] And we proceeded to tear that hotel down  Were an American band Were an American band Were comin to your town Well help you party it down Were an American band  Were an American band Were an American band Were comin to your town Well help you party it down Were an American band  Were an American band Were an American band Were comin to your town Well help you party it down Were an American band  Were an American band Were an American band Were comin to your town Well help you party it down Were an American band  Were an American band, wooh Were an American band, wooh Were an American band, wooh ",GRAND FUNK RAILROAD - WE'RE AN AMERICAN BAND LYRICS
R&B," What you want, baby, I got What you need, do you know I got it? All Im askin Is for a little respect when you come home     (Just a little bit) Hey baby   (Just a little bit) When you get home   (Just a little bit) Mister   (Just a little bit)  I aint gonna do you wrong while youre gone Aint gonna do you wrong cause I dont wanna All Im askin Is for a little respect when you come home    (Just a little bit) Baby   (Just a little bit) When you get home   (Just a little bit) Yeah   (Just a little bit)  Im about to give you all of my money And all Im askin in return, honey Is to give me my profits When you get home    (Just a, just a, just a, just a) Yeah baby   (Just a, just a, just a, just a) When you get home   (Just a little bit) Yeah   (Just a little bit)  Ooh, your kisses, sweeter than honey And guess what? So is my money All I want you to do for me Is give it to me when you get home    (Re, re, re ,re) Yeah baby   (Re, re, re ,re) Whip it to me   (Respect, just a little bit) When you get home, now   (Just a little bit)  R E S P E C T Find out what it means to me R E S P E C T Take care, T.C.B.  Oh   (Sock it to me, sock it to me)   (Sock it to me, sock it to me) A little respect   (Sock it to me, sock it to me)   (Sock it to me, sock it to me) Whoa, babe    (Just a little bit) A little respect   (Just a little bit) I get tired   (Just a little bit) Keep on tryin   (Just a little bit) Youre runnin out of foolin   (Just a little bit) And I aint lyin   (Just a little bit)    (Re, re, re, re) Respect When you come home   (Re, re, re, re) Or you might walk in   (Respect, just a little bit) And find out Im gone   (Just a little bit) ",ARETHA FRANKLIN - RESPECT LYRICS
R&B," I bet youre wondering how I knew bout youre plans to make me blue With some other guy you knew before Between the two of us guys you know I love you more It took me by surprise I must say When I found out yesterday  Dont you know that I heard it through the grapevine? Not much longer would you be mine Oh I heard it through the grapevine Oh and Im just about to lose my mind Honey, honey, yeah  Heard it through the grapevine? Not much longer would you be mine, baby  I know that a man aint supposed to cry But these tears I cant hold inside Losin you would end my life you see Cause you mean that much to me You could have told me yourself That you love someone else  Instead, I heard it through the grapevine Not much longer would you be mine Oh I heard it through the grapevine And Im just about to lose my mind Honey, honey, well  Heard it through the grapevine? Not much longer would you be mine, baby  People say believe half of what you see Son, and none of what you hear But I cant help bein confused If its true, please tell me, dear? Do you plan to let me go For the other guy you loved before?  Dont you know I heard it through the grapevine? Not much longer would you be mine Baby, I heard it through the grapevine Ooh Im just about to lose my mind Honey, honey yeah  Heard it through the grapevine? Not much longer would you be mine, baby  Honey, honey, I know That youre letting me go I said I heard through the grapevine Ooh heard it through the grapevine ",MARVIN GAYE - I HEARD IT THROUGH THE GRAPEVINE LYRICS
R&B," Hey mama, dont you treat me wrong Come and love your daddy all night long All right now, hey hey, all right See the girl with the diamond ring She knows how to shake that thing All right now now now, hey hey, hey hey Tell your mama, tell your pa Im gonna send you back to Arkansas Oh yes, mam, you dont do right, dont do right Aw, play it boy When you see me in misery Come on baby, see about me Now yeah, all right, all right, aw play it, boy When you see me in misery Come on baby, see about me Now yeah, hey hey, all right See the girl with the red dress on She can do the Birdland all night long  Yeah yeah, whatd I say, all right Well, tell me whatd I say, yeah Tell me whatd I say right now Tell me whatd I say Tell me whatd I say right now Tell me whatd I say Tell me whatd I say yeah  And I wanna know Baby I wanna know right now And-a I wanna know And I wanna know right now yeah And-a I wanna know Said I wanna know yeah Hey, dont quit now! (cmon honey) Naw, I got, I uh-uh-uh, Im changing (stop! stop! well do it again) Wait a minute, wait a minute, oh hold it! Hold it! Hold it! Hey (hey) ho (ho) hey (hey) ho (ho) hey (hey) ho (ho) hey Oh one more time (just one more time) Say it one more time right now (just one more time) Say it one more time now (just one more time) Say it one more time yeah (just one more time) Say it one more time (just one more time) Say it one more time yeah (just one more time)  Hey (hey) ho (ho) hey (hey) ho (ho) hey (hey) ho (ho) hey Ah! Make me feel so good (make me feel so good) Make me feel so good now yeah (make me feel so good) Woah! Baby (make me feel so good) Make me feel so good yeah (make me feel so good) Make me feel so good (make me feel so good) Make me feel so good yeah (make me feel so good) Huh (huh) ho (ho) huh (huh) ho (ho) huh (huh) ho (ho) huh Awh its all right (baby its all right) Said that its all right right now (baby its all right) Said that its all right (baby its all right) Said that its all right yeah (baby its all right) Said that its all right (baby its all right) Said that its all right (baby its all right)  Woah! Shake that thing now (baby shake that thing) Baby shake that thing now now (baby shake that thing) Baby shake that thing (baby shake that thing) Baby shake that thing right now (baby shake that thing) Baby shake that thing (baby shake that thing) Baby shake that thing (baby shake that thing) Woah! I feel all right now yeah (make me feel all right) Said I feel all right now (make me feel all right) Woooah! (make me feel all right) Tell you I feel all right (make me feel all right) Said I feel all right (make me feel all right) Baby I feel all right (make me feel all right) ",RAY CHARLES - WHAT'D I SAY LYRICS
R&B," Come here sister Papas in the swing  He aint too hip about that new breed babe  He aint no drag Papas got a brand new bag   Come here Mama and dig this crazy scene  Hes not too fancy but his line is pretty clean  He aint no drag Papas got a brand new bag   Hes doing the Jerk, hes doing the Fly  Dont play him cheap cause you know he aint shy  Hes doing the Monkey, the Mashed Potatoes, Jump back Jack  See you later alligator   Come here sister Papas in the swing  He aint too hip now but I can dig that new breed babe  He aint no drag, hes got a brand new bag   Oh papa! Hes doing the Jerk, Papa, hes doing the Jerk  Hes doing the twist just like this  Hes doing the Fly evry day and evry night  The things like the Boomerang   Hey, come on  Hey, hey come on  Hey, hey, hes set you up tight  Out of sight   Come on, see what you know  Come on, see what you know  I just want you  [Incomprehensible]   Now let me, now let me tell you what to do  Hes doing the Jerk, hes doing the Fly  Dont play him cheap cuse you know he aint shy  Doing the Monkey, the Mashed Potatoes, Jump back Jack  See you later alligator   Come here sister ",JAMES BROWN - PAPA'S GOT A BRAND NEW BAG LYRICS
R&B," Get outta that bed, wash your face and hands  Get outta that bed, wash your face and hands  Well, you get in that kitchen, make some noise with the pots n pans   Way you wear those dresses, the sun comes shinin through  Way you wear those dresses, the sun comes shinin through  I cant believe my eyes, all that mess belongs to you   I believe to the soul youre the devil and now I know  I believe to the soul youre the devil and now I know  Well, the more I work, the faster my money goes   I said shake, rattle and roll, shake, rattle and roll  Shake, rattle and roll, shake, rattle and roll  Well, you wont do right to save your doggone soul  Alright   Im like a one-eyed cat peepin in a seafood store  Im like a one-eyed cat peepin in a seafood store  Well, I can look at you till you aint no child no more   Shake shake, rattle and roll, shake shake, rattle and roll  Yeah yeah, rattle and roll, yeah yeah, rattle and roll  You wont do nothin to save your doggone soul  Shake, rattle and roll roll roll roll ",BIG JOE TURNER - SHAKE RATTLE AND ROLL LYRICS
R&B," Im gonna tell Aunt Mary about Uncle John He claims he has the music, but he has a lot of fun  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, long tall Sally, shes built for speed She got everything that Uncle John need  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, I saw Uncle John with bald head Sally He saw Aunt Mary comin and he ducked back in the alley  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, long tall Sally, shes built for speed She got everything that Uncle John needs  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, I saw Uncle John with bald head Sally He saw Aunt Mary comin and he ducked back in the alley  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Were gonna have some fun tonight Were gonna have some fun tonight  Ooh, Have some fun tonight Every things all right  Have some fun Have me some fun tonight ",LITTLE RICHARD - LONG TALL SALLY LYRICS
R&B," Sitting in the morning sun Ill be sitting when the evening come Watching the ships roll in And Ill watch em roll away again, yeah  Im sitting on the dock of the bay Watching the tide roll away, ooh Im just sitting on the dock of the bay Wasting time  I left my home in Georgia Headed for the Frisco bay I have nothing to live for Look like nothings gonna come my way  So Im just go sit on the dock of the bay Watching the tide roll away Im sitting on the dock of the bay Wasting time  Look like nothings gonna change Everything still remain the same I cant do what ten people tell me to do So I guess, Ill remain the same, yes  Sitting here resting my bones And this loneliness wont leave me alone, yes Two thousand miles I roam Just to make this dock my home  Now Im just go sit at the dock of the bay Watching the tide roll away, ooh Sitting on the dock of the bay Wasting time ",OTIS REDDING - (SITTING ON THE) DOCK OF THE BAY LYRICS
R&B," Chuck Berry Miscellaneous Maybellene Maybellene, why cant you be true?  Oh maybellene, why cant you be true?  Youve started back doing the things you used to do.   As i was motivatin over the hill  I saw maybellene in a coup de ville.  A cadillac a-rollin on the open road,  Nothin will outrun my v8 ford.  The cadillac doin bout ninety-five,  Shes bumper to bumber rollin side by side.   Maybellene, why cant you be true?  Oh maybellene, why cant you be true?  Youve started back doing the things you used to do.   Pink in the mirror on top of the hill,  Its just like swallowin up a medicine pill.  First thing i saw that cadillac grille  Doin a hundred and ten gallopin over that hill.  Offhill curve, a downhill strecth,  Me and that cadillac neck by neck.   Maybellene, why cant you be true?  Oh maybellene, why cant you be true?  Youve started back doing the things you used to do.   The cadillac pulled up ahead of the ford,  The ford got hot and wouldnt do no more.  It then got clody and it started to rain,  I tooted my horn for a passin lead  The rain water blowin all under my hood,  I knew that was doin my motor good.   Maybellene, why cant you be true?  Oh maybellene, why cant you be true?  Youve started back doing the things you used to do.   The motor cooled down, the heat went down  And thats when i heard that highway sound.  The cadillac a-sittin like a ton of lead  A hundred and ten a half a mile ahead.  The cadillac lookin like its sittin still  And i caught maybellene at the top of the hill.   Maybellene, why cant you be true?  Oh maybellene, why cant you be true?  Youve started back doing the things you used to do. ",CHUCK BERRY - MAYBELLENE LYRICS
R&B," Ive got sunshine  On a cloudy day  When its cold outside  Ive got the moth of may  Well, I guess you say  What can make me feel this way  My girl, Talkin bout my girl  My girl  Ive got so much honey  The bees envy me  Ive got a sweeter song  Than the birds in the trees  Well, I guess you say  what can make me feel this way  My girl, Talkin bout my girl  My girl  I dont need no money  Fortune or fame  I got all the riches Baby  One man can claim  Well, I guess you say  What can make me feel this way  My girl, Talkin bout my girl  My girl  I got sunshine on a cloudy day  With my girl  Ive even got the month of May  with my girl  Talkin bout, Talkin bout my girl  My girl  All I can talk about is my girl  My girl ",THE TEMPTATIONS - MY GIRL LYRICS
R&B, I found my thrill On Blueberry Hill On Blueberry Hill When I found you  The moon stood still On Blueberry Hill And lingered until My dream came true  The wind in the willow played Loves sweet melody But all of those vows we made Were never to be  Though were apart Youre part of me still For you were my thrill On Blueberry Hill  The wind in the willow played Loves sweet melody But all of those vows we made Were never to be  Though were apart Youre part of me still For you were my thrill On Blueberry Hill ,FATS DOMINO - BLUEBERRY HILL LYRICS
R&B," Its your thing Do what you wanna do I cant tell you Who to sock it to  Its your thing Do what you wanna do now I cant tell you Who to sock it to  If you want me to love you, maybe I will I need you woman, it aint no big deal You need love now, just as bad as I do Makes me no difference now, who you give your thing to  Its your thing (Its your thing) Do what you wanna do I cant tell you Who to sock it to  Its your thing (Its your thing) Do what you wanna do now I cant tell you Who to sock it to  Its your thing (Its your thing) Do what you wanna do I cant tell you Who to sock it to  Im not trying to run your life, I know you wanna do whats right, Ah, give your love girl, do whatever you choose, How can you lose, with the stuff you use?  Its your thing (Its your thing) Do what you wanna do I cant tell you Who to sock it to  Its your thing (Its your thing) Do what you wanna do Dont let me tell you Who to sock it to  Let me hear you say its my thing (Its your thing), I do what I wanna do... ",THE ISLEY BROTHERS - IT'S YOUR THING LYRICS
R&B," Now if you feel that you cant go on (cant go on)  Because all of your hope is gone (all your hope is gone)  And your life is filled with much confusion (much confusion)  Until happiness is just an illusion (happiness is just an illusion)  And your world around is crumbling down, darlin  reach out come on girl reach on out for me  reach out reach out for me  Ill be there with a love that will shelter you  Ill be there with a love that will see you through  When you feel lost and about to give up (to give up)  Cause your life just aint good enough (just aint good enough)  And your feel the world has grown cold (has grown cold)  And your drifting out all on your own (drifting out on your own)  And you need a hand to hold, darlin  reach out come on girl reach out for me  reach out reach out for me  Ill be there to love and comfort you  And Ill be there to cherish and care for you  Ill be there to always see you through  Ill be there to love and comfort you  I can tell the way you hang your head (hang your head)  Your not in love now, now your afraid (youre afraid)  And through the tears you look around (look around)  But theres no piece of mind to be found  (no piece of mind to be  found)  I know what your thinking,  Youre alone now, no love of your own, but darling  reach out come on girl reach out for me  reach out reach out.......... just look over your shoulder  Ill be there to give you all the love you need  And Ill be there you can always depend on me  Ill be there to always see you through  Ill be there to love and comfort you ",THE FOUR TOPS - REACH OUT I'LL BE THERE LYRICS
R&B," Im gonna wait till the midnight hour Thats when my love come tumbling down Im gonna wait till the midnight hour When there no one else around Im gonna take you, girl, and hold you And do all things I told you, in the midnight hour  Yes I am, oh yes I am One thing I just wanna say, right here  Im gonna wait till the stars come out And see that twinkle in your eyes Im gonna wait till the midnight hour Thats when my love begins to shine  Youre the only girl I know Can really love me so, in the midnight hour  Oh yeah, in the midnight hour Yeah, all right, play it for me one time, now  Im gonna wait till the midnight hour Thats when my love come tumbling down Im gonna wait, way in the midnight hour Thats when my love begin to shine, just you and I Oh, baby, just you and I Nobody around, baby, just you and I Oh, right, you know what? Im gonna hold you in my arms, just you and I Oh yeah, in the midnight hour Oh, baby, in the midnight hour ",WILSON PICKETT - IN THE MIDNIGHT HOUR LYRICS
R&B," You woman have heard of jalopies You heard the noise they make Let me introduce you to my Rocket 88 Yes, its great, just wont wait Everybody likes my Rocket 88 Baby, well will ride in style movin all along  V-8 motor and this modern design Black convertible top and the girls dont mind Sportin with me, ridin all around town for joy Blow your horn, rocket, blow your horn  Step in my rocket and dont be late Were pullin out about a half past eight Goin on the corner and havin some fun Takin my rocket on a long, hot run Ooh, goin out, oozin and cruisin and havin fun  Now that youve ridden in my Rocket 88 Ill be around every night about eight You know its great, dont be late Everybody likes my Rocket 88 Girls will ride in style movin all along ",JACKIE BRENSTON - ROCKET 88 LYRICS
R&B," Sometimes Im right and I can be wrong My own beliefs are in my song The butcher, the thinker, the drummer and then Makes no difference what group Im in  I am everyday people, yeah  There is a blue one who cant accept the green one For living with a fat one trying to be a skinny one Different strokes for different folks And so on and so on and scooby dooby dooby  We got to live together  I am no better and neither are you We are the same whatever we do You love me, you hate me, you know me and then You cant figure out what bag Im in  I am everyday people, yeah  There is a long hair who doesnt like the short hair For being such a rich one that will not help the poor one Different strokes for different folks And so on and so on and scooby dooby dooby  We got to live together  There is a yellow one that wont accept the black one That wont accept the red one that wont accept the white one Different strokes for different folks And so on and so on and scooby dooby dooby  I am everyday people ",SLY & THE FAMILY STONE - EVERYDAY PEOPLE LYRICS
R&B," Well now lawdy, lawdy, lawdy, Miss Clawdy Girl, you sure look good to me Well, please dont excite me baby Know it cant be me  Because I gave you all my money Girl, but you just wont treat me right You like to ball in the mornin Dont come back till late at night  Im gonna tell, tell my mama Girl Im gonna tell what you doing to me Im gonna tell everybody That Im down in misery  Well lawdy, lawdy, lawdy, Miss Clawdy Girl you sure look good to me You just wheel and rockin baby Just as fine as you can be  Well so bye, bye-bye, baby Girl, I wont be comin no more Bye darlin, Im dying Down the road I go ",LLOYD PRICE - LAWDY MISS CLAWDY LYRICS
R&B," Whenever Im with him Something inside starts to burning And Im filled with desire Could it be the devil in me Or is this the way loves supposed to be?  Its like a heat wave Its burning in my heart I cant keep from burning Its tearing me apart  Whenever he calls my name so softly and plain Right then, right there, I feel that burning flame Has high blood pressure got a hold on me? Is this the way loves supposed to be?  Its like a heat wave Its burning in my heart I cant keep from burning Its tearing me apart  Sometimes I stare in space Tears all over my face I cant explain it, dont understand it I aint never felt like this before  Now this funny feeling has me amazed Dont know what to do, my heads in a haze Its like a heat wave  Yeah yeah Yeah yeah Ha oh yeah  Yeah yeah Yeah yeah Oh yeah  I feel it burning right here in my heart Dont you know its like a heat wave?  Yeah yeah Yeah yeah Oh  Dont you know its like a heat wave Burning right here in my heart? ",MARTHA REEVES & THE VANDELLAS - HEAT WAVE LYRICS
R&B," So, wide cant get around it So, low you cant get under it (So, low you cant get under it) So, high you cant get over it (So, high you cant get over it)  Da-yee do do do do do do This is a chance, this is a chance Dance your way out of your constrictions (Tell sugah) Heres a chance to dance our way out of our constrictions Gonna be freakin, up and down Hang up alley way with the groove our Only guide we shall all be moved  Ready or not here we come Gettin down on the one which we believe in One nation under a groove, gettin down just for the funk (Can I get it on my good foot) Gettin down just for the funk of it (Good God)  Bout time I got down one time One nation and were on the move Nothin can stop us now (Aye aye aye aye aye) Feet dont fail me now  Give you more of what youre funkin for Feet dont fail me now Do you promise to funk? The whole funk, nothin but the funk  Ready or not here we come Gettin down on the one which we believe in Heres my chance to dance my way Out of my constrictions (Do do dee oh doo) (Do do dee oh doo) (You can dance away)  Feet dont fail me now (Ha ha) Heres a chance to dance Our way out of our constrictions Gonna be groovin up and down Hang up alley way The groove our only guide  We shall all be moved Feet dont fail me now (Ha ha) Givin you more of what youre funkin for Feet dont fail me now Heres my chance to dance my way Out of my constrictions Givin you more of what youre funkin for ",FUNKADELIC - ONE NATION UNDER A GROOVE LYRICS
R&B," Baby love, my baby love I need you, oh how I need you! But all you do is treat me bad Break my heart and leave me sad Tell me, what did I do wrong? To make you stay away so long  Cause baby love, my baby love Been missing ya, miss kissing ya Instead of breaking up Lets do some kissing and making up Dont throw our love away In my arms why dont you stay? Need ya, need ya, baby love, baby love  Baby love, my baby love Why must we separate, my love? All of my whole life through I never loved no one but you Why you do me like you do? I get this need  Need to hold you, once again, my love Feel your warm embrace, my love Dont throw our love away Please dont do me this way Not happy like I used to be Loneliness has got the best of me  My love, my baby love I need you, oh how I need you! Why you do me like you do? After Ive been true to you So deep in love with you  Baby, baby, til its hurtin me Til its hurtin me, baby love Dont throw our love away Dont throw our love away ",THE SUPREMES - BABY LOVE LYRICS
